928,73,xfer.data1cero.com,0,Na,Na,Na
945,73,www.analysis.seclab.tuwien.ac,0,Na,Na,Na
977,73,www.merijn.org,0,Na,Na,Na
1008,73,123.com,2,5fa1852d337eca8e99c2ec32,2020-11-03,2022-08-02
1008,73,123.com,2,628dff37032808c7c9e014dc,2022-05-25,2022-08-02
1009,74,amana.duckdns.org,0,Na,Na,Na
1010,75,somicrososoft.ru,1,607d8c6486011f8fabcf8a60,2021-04-19,2021-05-19
1011,75,orzdwjtvmein.in,1,5ddf543aed86c47495616283,2019-11-28,2019-11-28
1012,75,ygiudewsqhct.in,4,62cbddf0c4709eb7b4d0fb94,2022-07-11,2022-07-11
1012,75,ygiudewsqhct.in,4,62cbdde0447b9617f24a8901,2022-07-11,2022-07-11
1012,75,ygiudewsqhct.in,4,62cbdddd1fc2e2956bfacda5,2022-07-11,2022-07-11
1012,75,ygiudewsqhct.in,4,5ddf543aed86c47495616283,2019-11-28,2019-11-28
1013,75,xdqzpbcgrvkj.ru,9,6024072b53b0d49fa883a1ba,2021-02-10,2022-01-01
1013,75,xdqzpbcgrvkj.ru,9,614e1b56666a3c8d7023eaa1,2021-09-24,2021-09-24
1013,75,xdqzpbcgrvkj.ru,9,6063acd8c044fefc18044475,2021-03-30,2021-08-22
1013,75,xdqzpbcgrvkj.ru,9,6089de8e7f1fe087be73934d,2021-04-28,2021-08-12
1013,75,xdqzpbcgrvkj.ru,9,60a093b90a9e1db0e6b97b35,2021-05-16,2021-06-14
1013,75,xdqzpbcgrvkj.ru,9,609fd4509ec864835f62a00f,2021-05-15,2021-06-13
1013,75,xdqzpbcgrvkj.ru,9,6048ce9b8ada2fd6094a15dd,2021-03-10,2021-04-24
1013,75,xdqzpbcgrvkj.ru,9,5f2b780adaa8f8d0240e0bc3,2020-08-06,2020-09-05
1013,75,xdqzpbcgrvkj.ru,9,5ddf543aed86c47495616283,2019-11-28,2019-11-28
1014,76,btamail.net,0,Na,Na,Na
1015,78,srv.zerolost.org,0,Na,Na,Na
1032,78,www.analysis.seclab.tuwien.ac,0,Na,Na,Na
1064,78,www.merijn.org,0,Na,Na,Na
1095,78,123.com,2,5fa1852d337eca8e99c2ec32,2020-11-03,2022-08-02
1095,78,123.com,2,628dff37032808c7c9e014dc,2022-05-25,2022-08-02
1096,79,simonettedwerryhouse.net,5,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
1096,79,simonettedwerryhouse.net,5,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1096,79,simonettedwerryhouse.net,5,5eda907658adf358987905e6,2020-06-05,2022-08-01
1096,79,simonettedwerryhouse.net,5,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1096,79,simonettedwerryhouse.net,5,5d82574b7dea2f330d01a84f,2019-09-18,2019-09-20
1097,79,gwendolynhuddleston.net,4,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
1097,79,gwendolynhuddleston.net,4,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1097,79,gwendolynhuddleston.net,4,5eda907658adf358987905e6,2020-06-05,2022-08-01
1097,79,gwendolynhuddleston.net,4,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1098,79,journeymeasure.net,5,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
1098,79,journeymeasure.net,5,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1098,79,journeymeasure.net,5,5eda907658adf358987905e6,2020-06-05,2022-08-01
1098,79,journeymeasure.net,5,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1098,79,journeymeasure.net,5,5d82574b7dea2f330d01a84f,2019-09-18,2019-09-20
1099,79,morningduring.net,4,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
1099,79,morningduring.net,4,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1099,79,morningduring.net,4,5eda907658adf358987905e6,2020-06-05,2022-08-01
1099,79,morningduring.net,4,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1100,79,oftensurprise.net,4,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
1100,79,oftensurprise.net,4,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1100,79,oftensurprise.net,4,5eda907658adf358987905e6,2020-06-05,2022-08-01
1100,79,oftensurprise.net,4,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1101,79,decidepromise.net,3,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1101,79,decidepromise.net,3,5eda907658adf358987905e6,2020-06-05,2022-08-01
1101,79,decidepromise.net,3,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1102,79,chiefanother.net,4,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
1102,79,chiefanother.net,4,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1102,79,chiefanother.net,4,5eda907658adf358987905e6,2020-06-05,2022-08-01
1102,79,chiefanother.net,4,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1103,79,seasonstrong.net,6,614e0dc583aa90bf2dd4ec91,2021-09-24,2022-08-02
1103,79,seasonstrong.net,6,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
1103,79,seasonstrong.net,6,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1103,79,seasonstrong.net,6,5eda907658adf358987905e6,2020-06-05,2022-08-01
1103,79,seasonstrong.net,6,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1103,79,seasonstrong.net,6,5fdb11af519cec52faa5f08b,2020-12-17,2021-01-31
1104,79,effortbuilt.net,4,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
1104,79,effortbuilt.net,4,5eda79a2058b833012b95dc3,2020-06-05,2022-08-01
1104,79,effortbuilt.net,4,5eda907658adf358987905e6,2020-06-05,2022-08-01
1104,79,effortbuilt.net,4,5cc53cf14656d9e5737690eb,2019-04-28,2022-08-01
1105,79,orderthrown.net,4,5cc9b40546aaa6da964b11ce,2019-05-01,2022-08-02
